idArticle;categorie;designation;stockAlerte;DCI1;DCI2;DCI3;prixVenteHT;prixVenteTTC;prixAchatHT;prixAchatTTC
15951;PARAPHARMACIE;GLUCOSAMINE MSM BT/30CP;1;;;;38,136;45,000;25,424;30,000
15952;PARAPHARMACIE;CANNEBERGE INF*URI BT/30CP;1;;;;24,153;28,501;16,102;19,000
15953;MEDICAMENT;OMNISCAN 0.5 FL/10ML;0;GADODIAMIDUM;;;37,252;37,252;22,313;22,313
15954;PREPARATION;PM66982 PREPARATION MAGISTRALE;0;;;;13,355;13,355;6,447;6,447
15955;PREPARATION;PREPARATION MAGISTRALE IP4206;0;;;;13,355;13,355;6,447;6,447
15956;PARAPHARMACIE;PHYTEAL COFFRET FITOSINE;0;;;;33,546;39,584;22,364;26,389
15957;PRODUITS CHIMIQUES;BIO ORIENTH.V AMANDE AMERE 10ML;0;;;;3,000;3,540;2,000;2,360
15958;PRODUITS CHIMIQUES;BIO ORIENT H.V AMANDE AMERE 90ML;0;;;;15,619;18,430;10,412;12,286
15959;PARAPHARMACIE;NUXE PRODIGIEUX LE PARFUM 50ML;1;;;;75,263;88,810;55,750;65,785
1596;PRODUITS CHIMIQUES;MICROS PIMPRENELLE 100GR;0;;;;35,318;41,755;17,659;20,837
15960;PARAPHARMACIE;PECTAMOL EUCALYPTUS MENTHE;1;;;;2,850;3,363;1,900;2,242
15961;ACCESSOIRE;TITANIA PROTECT PLANTAIRE 5207;0;;;;7,289;8,601;5,399;6,370
15962;MEDICAMENT;CEFOTIM 1G IV/IM BT/10;1;CEFOTAXIME;;;16,583;16,663;12,601;12,601
15963;PARAPHARMACIE;EYE CARE DISSOLVANT 100ML;1;;;;16,074;18,967;10,716;12,644
15964;PARAPHARMACIE;CERELAC DATTE 200GR;1;;;;4,563;4,563;3,880;3,880
15965;PARAPHARMACIE;CHLORHEXIL EXTRA 250ML;1;;;;13,125;15,487;8,750;10,325
15966;ACCESSOIRE;GIBAUD COUDIERE T2;0;;;;24,446;28,846;16,297;19,230
15967;PARAPHARMACIE;CURASEPT SPRAY;1;;;;45,000;53,100;30,000;35,400
15968;PARAPHARMACIE;PEDIAKID BOUCLIER INSECTE;0;;;;22,334;26,354;14,889;17,569
15969;PARAPHARMACIE;CUBITAN VANILLE;0;;;;7,368;8,694;4,912;5,796
1597;LAIT;MODILAC LAIT 2 AGE;2;;;;16,000;16,000;13,600;13,600
15970;PARAPHARMACIE;PHYSIO SOURCES THE VERT B/60;0;;;;19,824;23,392;13,216;15,594
15971;PREPARATION;PM66993 PREPARATION MAGISTRALE;0;;;;47,617;47,617;27,760;27,760
15972;PREPARATION;PREPARATION MAGISTRALE IP4207;0;;;;47,617;47,617;27,760;27,760
15973;PARAPHARMACIE;BELLE&BIO THE VERT;0;;;;18,432;21,750;12,288;14,499
15974;PREPARATION;PM66996 PREPARATION MAGISTRALE;0;;;;10,585;10,585;7,258;7,258
15975;PREPARATION;PREPARATION MAGISTRALE IP4208;0;;;;10,585;10,585;7,258;7,258
15976;VACCIN;PRICK TEST (ALUOSTAL ALERNARIA);0;;;;33,063;33,063;25,124;25,124
15977;DIETETIQUE;PROTIFAR SACHETS BT/20;0;;;;54,973;54,973;40,721;40,721
15978;PARAPHARMACIE;SEPTONA LINGETTES BB BT/64;1;;;;3,362;3,967;2,490;2,938
15979;PARAPHARMACIE;MILVA LINGETTE BEBE/ 72;1;;;;3,413;4,027;2,528;2,983
1598;ACCESSOIRE;POT GELULE 250ML FUME;0;;;;1,742;2,056;1,089;1,285
15980;PARAPHARMACIE;CHICCO CISEAUX ROSE;1;;;;9,383;11,072;6,950;8,201
15981;PARAPHARMACIE;CHICCO MOUCHE BEBE;1;;;;14,310;16,886;10,600;12,508
15982;PARAPHARMACIE;CHICCO CISEAU BLEU;1;;;;9,382;11,071;6,950;8,201
15983;PARAPHARMACIE;CHICCO BIB VERRE 150ML 0M+;1;;;;12,555;14,815;9,300;10,974
15984;PARAPHARMACIE;CHICCO BIB VERRE 240ML 0MOIS+;1;;;;13,905;16,408;10,300;12,154
15985;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
15986;MEDICAMENT;TARDYFERON 80MG BT/100 CP;1;SULFATE FER;;;12,615;12,615;9,586;9,586
15987;PARAPHARMACIE;PEAUDOUCE T1 3_6 KG B/12;0;;;;5,100;6,018;3,400;4,012
15988;PREPARATION;PM67001 PREPARATION MAGISTRALE;0;;;;48,037;48,037;27,263;27,263
15989;PREPARATION;PREPARATION MAGISTRALE IP4210;0;;;;48,037;48,037;27,263;27,263
1599;MEDICAMENT;SYNTHOL GEL DERMIQUE;5;LEVOMENTHOL;;;6,555;6,555;4,852;4,852
15990;PARAPHARMACIE;MATERNA COFFRET BEBE;1;;;;22,576;26,640;16,723;19,733
15991;PARAPHARMACIE;BIO ORIENT HUILE DE NIGELLE 90ML;1;;;;17,180;20,272;11,453;13,515
15992;PARAPHARMACIE;BIO ORIENT HUILE DE NIGELLE 30ML;1;;;;3,030;3,575;2,020;2,384
15993;PARAPHARMACIE;MURIAC SOIN ECLAIRCISSANT SPF 50+;1;;;;36,360;42,905;24,240;28,603
15994;PARAPHARMACIE;MURIAC SERUM ANTI-TACHE;1;;;;64,266;75,834;42,420;50,055
15995;PREPARATION;PM67005 PREPARATION MAGISTRALE;0;;;;35,512;35,512;19,604;19,604
15996;PREPARATION;PREPARATION MAGISTRALE IP4211;0;;;;35,512;35,512;19,604;19,604
15997;PREPARATION;ALCOOL BORIQUE  60 CC;0;;;;1,499;1,499;,327;,327
15998;PARAPHARMACIE;FLACON 90 CC PLAST;2;;;;,528;,623;,300;,354
15999;PREPARATION;PM67008 PREPARATION MAGISTRALE;0;;;;16,280;16,280;8,697;8,697
16;MEDICAMENT;ROUVAX VA;1;;;;19,250;19,250;14,628;14,628
160;PARAPHARMACIE;AKILEINE CICALEINE CR;1;;;;12,494;14,743;8,328;9,827
1600;MEDICAMENT;SEROTYL 20MG BT/20 GEL;2;FLUOXETINE;;;15,750;15,830;11,968;11,968
16000;PREPARATION;PREPARATION MAGISTRALE IP4212;0;;;;16,280;16,280;8,697;8,697
16001;PARAPHARMACIE;HANSAPLAST SENSITIVE 1MX6CM;1;;;;1,800;1,800;1,054;1,054
16002;PARAPHARMACIE;D.H DIABEVIT  BT/30 CP;1;;;;24,083;28,418;16,055;18,944
16003;PARAPHARMACIE;SUSSINA LIQUIDE 220ML;1;;;;4,212;4,970;3,120;3,681
16004;PARAPHARMACIE;BABY NOVA ANNEAU REF PO/FR;1;;;;5,831;6,881;4,319;5,096
16005;PARAPHARMACIE;BABY NOVA ANNEAU REF ANIMAUX;1;;;;6,496;7,665;4,811;5,676
16006;PARAPHARMACIE;BABY NOVA ANNEAU REF POISSON;1;;;;11,717;13,826;8,679;10,241
16007;PARAPHARMACIE;BABY NOVA ANNEAU REF ABEILLE;1;;;;12,251;14,456;9,075;10,708
16008;PARAPHARMACIE;BABY NOVA COUSSINET D'ALLAIT;1;;;;7,979;9,415;5,910;6,973
16009;PARAPHARMACIE;BABY NOVA GOBELET AVEC PAILLE;1;;;;18,873;22,270;13,980;16,496
1601;HOMEOPATHIE;IGNATIA AMARA TM/125ML;0;;;;12,260;12,260;9,316;9,316
16010;PARAPHARMACIE;BABY NOVA GOBLET ANTI FUITE;1;;;;14,769;17,427;10,940;12,909
16011;PARAPHARMACIE;NUK 2 ANNEAU DENT EN 8;1;;;;5,250;6,195;3,500;4,130
16012;PARAPHARMACIE;NUK SUCETTE ROSE/BLEU 1 AGE;1;;;;5,100;6,018;3,400;4,012
16013;PARAPHARMACIE;NUK SUCETTE 1 AGE STARLI+BOX;1;;;;8,837;10,428;5,890;6,950
16014;PARAPHARMACIE;NUK BIB AVEC ANSE RO/BL;1;;;;16,590;19,576;11,060;13,050
16015;PARAPHARMACIE;NUK BIB TASSE 150ML DISNEY;1;;;;17,168;20,258;12,717;15,006
16016;MEDICAMENT;VALPROATE DE SODIUM LP 500 MG BT/30 CP;1;VALPROATE;;;13,350;13,430;10,144;10,144
16017;PREPARATION;PM67009 PREPARATION MAGISTRALE;0;;;;10,020;10,020;3,460;3,460
16018;PREPARATION;PREPARATION MAGISTRALE IP4213;0;;;;10,020;10,020;3,460;3,460
16019;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
1602;MEDICAMENT;GENTA 160MG BT/1 INJ;10;GENTAMICINE;;;3,100;3,180;2,295;2,295
16020;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
16021;PREPARATION;PREPARATION MAGISTRALE;0;;;;73,267;73,267;45,965;45,965
16022;PREPARATION;PM67010 PREPARATION MAGISTRALE;0;;;;73,267;73,267;45,965;45,965
16023;PREPARATION;PREPARATION MAGISTRALE IP4217;0;;;;73,267;73,267;45,965;45,965
16024;PARAPHARMACIE;ROGE CAVAI DEO SOIN REGULATEUR ROLL ON;1;;;;17,635;20,809;13,063;15,414
16025;PARAPHARMACIE;ROGE CAVA TRAITEMENT INTENSIF DEO 30ML;1;;;;18,901;22,303;14,001;16,521
16026;PARAPHARMACIE;ROGE CAVA ROLL ON HOMME;1;;;;18,662;22,021;12,441;14,680
16027;PARAPHARMACIE;ROGE CAVA BAIN ET DOUCHE 300ML;1;;;;19,729;23,280;14,614;17,244
16028;PREPARATION;PM67011 PREPARATION MAGISTRALE;0;;;;22,218;22,218;13,095;13,095
16029;PREPARATION;PREPARATION MAGISTRALE IP4218;0;;;;22,218;22,218;13,095;13,095
1603;MEDICAMENT;ANXETIN 20MG BT/30GELL;1;FLUOXETINE;;;23,580;23,660;17,918;17,918
16030;ACCESSOIRE;NEOFIX 5CMX5CM;1;;;;4,701;4,983;2,821;2,990
16031;ACCESSOIRE;NEOSILK 5CMX5CM;1;;;;4,053;4,296;2,432;2,577
16032;PREPARATION;PM67755 PREPARATION MAGISTRALE;0;;;;37,992;37,992;18,035;18,035
16033;PREPARATION;PREPARATION MAGISTRALE IP4219;0;;;;37,542;37,542;18,035;18,035
16034;PRODUITS CHIMIQUES;MICROS LYCOPE 100GR;0;;;;56,391;66,541;42,850;50,563
16035;PARAPHARMACIE;XEN PELLIQ 10 PEL. GRASSES;0;;;;18,559;21,900;12,371;14,597
16036;PREPARATION;PM67016 PREPARATION MAGISTRALE;0;;;;15,662;15,662;7,700;7,700
16037;PREPARATION;PREPARATION MAGISTRALE IP4220;0;;;;15,662;15,662;7,700;7,700
16038;PREPARATION;PM67017 PREPARATION MAGISTRALE;0;;;;22,072;22,072;7,957;7,957
16039;PREPARATION;PREPARATION MAGISTRALE IP4221;0;;;;22,072;22,072;7,957;7,957
1604;MEDICAMENT;VESSEL DUE F GELLULES;3;SULODEXIDE;;;33,960;34,040;25,804;25,804
16040;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
16041;PARAPHARMACIE;MULTIVITAMINERAL SENIOR 50+ BT/30CP;1;;;;25,373;29,940;16,914;19,958
16042;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
16043;PREPARATION;PM67018 PREPARATION MAGISTRALE;0;;;;69,263;69,263;40,173;40,173
16044;PREPARATION;PREPARATION MAGISTRALE IP4224;0;;;;69,263;69,263;40,173;40,173
16045;PARAPHARMACIE;FLORES HUILE D'ARGANT 100ML;1;;;;43,221;51,001;28,814;34,000
16046;PARAPHARMACIE;MIRADENT I-PROX CHX BROSSE INTER;1;;;;6,251;7,376;4,167;4,917
16047;PREPARATION;PM67026 PREPARATION MAGISTRALE;0;;;;12,170;12,170;5,714;5,714
16048;PREPARATION;PREPARATION MAGISTRALE IP4225;0;;;;12,170;12,170;5,714;5,714
16049;ACCESSOIRE;PENFINE 4MM AIGUILES BT/100;1;;;;33,264;39,252;22,176;26,167
1605;MEDICAMENT;D T VAX;0;;;;5,743;5,743;4,251;4,251
16050;HOMEOPATHIE;CALCAREA SULF  9 CH;1;;;;3,315;3,315;2,454;2,454
16051;PREPARATION;PM67027 PREPARATION MAGISTRALE;0;;;;35,411;35,411;22,450;22,450
16052;PREPARATION;PREPARATION MAGISTRALE IP4226;0;;;;35,411;35,411;22,450;22,450
16053;PREPARATION;PM67028 PREPARATION MAGISTRALE;0;;;;21,800;21,800;10,371;10,371
16054;PREPARATION;PREPARATION MAGISTRALE IP4227;0;;;;21,800;21,800;10,371;10,371
16055;PARAPHARMACIE;NANA MAXI NORMAL B/10;1;;;;1,438;1,697;1,065;1,256
16056;PARAPHARMACIE;CHICCO DENTIFRICE FRAISE 12M+;0;;;;7,965;9,399;5,900;6,962
16057;PARAPHARMACIE;CHICCO DENTIFRICE POMME/BANANE 6M+;0;;;;8,775;10,355;6,500;7,670
16058;ACCESSOIRE;BABY PUR BIB 125ML PLAST;1;;;;4,500;5,310;3,000;3,540
16059;PARAPHARMACIE;BABY PUR LINGETTES BT/72;1;;;;4,335;5,115;2,890;3,410
1606;MEDICAMENT;D T COQ;0;;;;6,199;6,199;4,588;4,588
16060;MEDICAMENT;ROSUVASTATINE 10 MG B/30;1;ROSUVASTATINE;;;18,840;18,920;14,316;14,316
16061;PREPARATION;FIXADERM 20CMX10 M VRAC (1/2M);0;;;;2,014;2,135;,531;,562
16062;PREPARATION;PREPARATION MAGISTRALE IP4033;0;;;;6,216;6,216;1,570;1,570
16063;PARAPHARMACIE;WEE BABY TETINE LARGE 6-18M;1;;;;3,450;4,071;2,300;2,714
16064;PARAPHARMACIE;WEE BABY TETINE 2EME AGE;1;;;;2,355;2,779;1,570;1,852
16065;PARAPHARMACIE;WEE BABY TIRE LAIT MANUELLE;1;;;;37,500;44,250;25,000;29,500
16066;ACCESSOIRE;PEAU DOUCE 5 CONF 15-25KG B/20;1;;;;11,798;13,922;7,865;9,280
16067;ACCESSOIRE;CANNE DE MARCHE TRIPODE;1;;;;25,001;25,001;18,519;18,519
16068;DIETETIQUE;NUTRICIA NUTRISON 1000ML;1;;;;10,226;10,226;6,817;6,817
16069;PARAPHARMACIE;PEAU DOUCE 2 CONF3-6KGB/32;1;;;;11,798;13,922;7,865;9,280
1607;MEDICAMENT;POLIO BUV SABIN;0;;;;4,271;4,271;3,161;3,161
16070;PARAPHARMACIE;PEAU DOUCE4 CONF7-14KG B/24;1;;;;10,935;12,903;8,100;9,558
16071;MEDICAMENT;PSORIACORT GEL CAPILLAIRE;1;CLOBETASOL;;;2,520;2,520;1,865;1,865
16072;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
16073;PREPARATION;PM67038 PREPARATION MAGISTRALE;0;;;;4,667;4,667;,499;,499
16074;PREPARATION;PREPARATION MAGISTRALE IP4229;0;;;;4,667;4,667;,499;,499
16075;PARAPHARMACIE;VITARMONYL GELEE ROYALE+PROPOLIS B/28;1;;;;14,250;16,815;9,500;11,210
16076;ACCESSOIRE;COOPER ORTHESE POIGNET MAIN T/ADAPAPTABLE;1;;;;42,525;42,525;31,500;31,500
16077;PARAPHARMACIE;THERMOMETRE DOMOTHERM COLOR;1;;;;6,773;7,992;4,515;5,327
16078;PARAPHARMACIE;A C SHAMPOOING ANTI CHUTE;1;;;;30,000;30,000;20,000;20,000
16079;PARAPHARMACIE;G SERUM;1;;;;24,000;24,000;16,000;16,000
1608;MEDICAMENT;IMOVAX POLIO;0;;;;13,372;13,372;10,161;10,161
16080;PARAPHARMACIE;CHICCO ASPIRATEUR NASALE POIRE;1;;;;7,650;9,027;5,100;6,018
16081;PARAPHARMACIE;BACTIGEL PARFUME 100 ML;1;;;;2,795;3,298;2,070;2,442
16082;PARAPHARMACIE;BABY NOVA ASPIRATOIRE NASALE;1;;;;5,943;7,013;3,962;4,675
16083;ACCESSOIRE;BABY PUR ASPIRATEUR NASALE;1;;;;3,525;4,160;2,350;2,773
16084;PREPARATION;PM67042 PREPARATION MAGISTRALE;0;;;;34,845;34,845;22,450;22,450
16085;PREPARATION;PREPARATION MAGISTRALE IP4230;0;;;;34,845;34,845;22,450;22,450
16086;PREPARATION;PM67043 PREPARATION MAGISTRALE;0;;;;21,468;21,468;10,339;10,339
16087;PREPARATION;PREPARATION MAGISTRALE IP4231;0;;;;21,468;21,468;10,339;10,339
16088;HOMEOPATHIE;PLANTAGO MAJOR 5CH GR;1;;;;3,315;3,315;2,454;2,454
16089;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
1609;MEDICAMENT;TELEBRIX"35" 200ML;0;ACIDE IOXITALAMIQUE;;;72,870;72,950;55,372;55,372
16090;PREPARATION;PM67048 PREPARATION MAGISTRALE;0;;;;90,573;90,573;57,475;57,475
16091;PREPARATION;PREPARATION MAGISTRALE IP4233;0;;;;90,573;90,573;57,475;57,475
16092;PARAPHARMACIE;ELEGAN CREME DEPILATOIRE 50ML;0;;;;1,890;2,230;1,400;1,652
16093;PARAPHARMACIE;ELEGAN CREME DEPILATOIRE 75ML;0;;;;2,230;2,631;1,652;1,949
16094;ACCESSOIRE;COOPER GENOUILLERE LIGA/ROUT T/2;1;;;;87,750;103,545;65,000;76,700
16095;PARAPHARMACIE;BEMA WHITE EMULSION ECLAIRCISSANTE;1;;;;50,847;59,999;33,898;39,999
16096;ACCESSOIRE;COOPER GENOUILLERE LIGA/ROTU T/3;1;;;;87,750;103,545;65,000;76,700
16097;ACCESSOIRE;SCHOLL BOVISTA HOP BLEU37;1;;;;123,208;145,385;91,265;107,692
16098;ACCESSOIRE;SCHOLL BOVISTA UP FUSH/VERT37;1;;;;96,806;114,231;71,708;84,615
16099;PREPARATION;PM67049 PREPARATION MAGISTRALE;0;;;;50,674;50,674;21,120;21,120
161;PARAPHARMACIE;BIOSCR.DIOZENAC GEL PURIF;0;;;;20,700;24,426;13,800;16,284
1610;PARAPHARMACIE;VICHY NORMADERM GEL EXFOL;1;;;;18,750;22,125;12,500;14,750
16100;PREPARATION;PREPARATION MAGISTRALE IP4234;0;;;;50,674;50,674;21,120;21,120
16101;ACCESSOIRE;WEE THERMOMETRE DIGITAL;1;;;;6,300;7,434;4,200;4,956
16102;PREPARATION;PM67050 PREPARATION MAGISTRALE;0;;;;20,693;20,693;7,561;7,561
16103;PREPARATION;PREPARATION MAGISTRALE IP4235;0;;;;20,693;20,693;7,561;7,561
16104;VETERINAIRE;SHAMPOOCH;0;;;;3,560;4,201;2,373;2,800
16105;PARAPHARMACIE;DUCRAY CREASTIM LOTION;1;;;;71,550;84,429;53,000;62,540
16106;PARAPHARMACIE;DUCRAY ICTYANE PAIN SURGRAS 200G;0;;;;21,750;25,665;14,500;17,110
16107;PARAPHARMACIE;DUCRAY SENSINOL SHP 200ML;0;;;;21,750;25,665;14,500;17,110
16108;PARAPHARMACIE;HUILE D'AMANDE DOUCE 125ML;0;;;;14,025;16,550;9,350;11,033
16109;PARAPHARMACIE;BIO ORIENT H. DE NOISETTE 90ML;0;;;;21,236;25,058;15,730;18,561
1611;ACCESSOIRE;TITANIA PANSE.P/AMP 5221;1;;;;5,649;7,287;3,766;4,858
16110;PREPARATION;PM67052 PREPARATION MAGISTRALE;0;;;;47,410;47,410;27,760;27,760
16111;PREPARATION;PREPARATION MAGISTRALE IP4236;0;;;;47,410;47,410;27,760;27,760
16112;HOMEOPATHIE;KALIUM PHOSPORICUM 30 CH GR;0;;;;3,315;3,315;2,454;2,454
16113;PARAPHARMACIE;CHAMBRE INHALATION BERG;0;;;;56,100;66,198;37,400;44,132
16114;PARAPHARMACIE;CURE H.CAPILLAIRE AIL;0;;;;1,822;2,150;1,210;1,427
16115;PARAPHARMACIE;BIO ORIENT H.V FENUGREC 10ML;0;;;;5,251;6,196;3,500;4,130
16116;MEDICAMENT;RETABLISS 10MG BT/30;0;ESCITALOPRAM;;;28,405;28,485;21,584;21,584
16117;DIETETIQUE;BIO ORIENT HV AMANDE DOUCE 90ML;1;;;;15,618;18,429;10,412;12,286
16118;DIETETIQUE;H.V PIN  D'ALEP 10ML;1;;;;3,000;3,540;2,000;2,360
16119;PARAPHARMACIE;FLOXIA COMPL ALIM B/42;1;;;;40,902;48,264;27,268;32,176
1612;MEDICAMENT;DANATROL GE 200 MG BT 100;0;DANAZOL;;;97,650;97,730;74,214;74,214
16120;PARAPHARMACIE;CHICCO COUSSINET D'ALLAITEMENT B/30;1;;;;9,450;11,151;7,000;8,260
16121;PARAPHARMACIE;XEN LOTION FORTI Q10;0;;;;59,279;69,949;39,519;46,632
16122;MEDICAMENT;MENCEVAX ACWY;0;;;;49,117;49,117;37,323;37,323
16123;PARAPHARMACIE;JONZAC RETOUCHE BB COMPACT DORE N 02;1;;;;51,254;60,480;34,169;40,319
16124;PREPARATION;PM67057 PREPARATION MAGISTRALE;0;;;;30,592;30,592;19,604;19,604
16125;PREPARATION;PREPARATION MAGISTRALE IP4237;0;;;;30,592;30,592;19,604;19,604
16126;PREPARATION;PM67058 PREPARATION MAGISTRALE;0;;;;45,076;45,076;27,760;27,760
16127;PREPARATION;PREPARATION MAGISTRALE IP4238;0;;;;45,076;45,076;27,760;27,760
16128;PREPARATION;PM67059 PREPARATION MAGISTRALE;0;;;;28,224;28,224;14,493;14,493
16129;PREPARATION;PREPARATION MAGISTRALE IP4239;0;;;;28,224;28,224;14,493;14,493
1613;MEDICAMENT;DAKTARIN GEL BUCCAL;3;MICONAZOLE;;;10,850;10,930;8,031;8,031
16130;PARAPHARMACIE;BIO ORIENT H.V PIN D'ALEP 10ML;1;;;;3,000;3,540;2,000;2,360
16131;PREPARATION;PM67060 PREPARATION MAGISTRALE;0;;;;48,826;48,826;27,760;27,760
16132;PREPARATION;PREPARATION MAGISTRALE IP4240;0;;;;48,826;48,826;27,760;27,760
16133;PREPARATION;PM67061 PREPARATION MAGISTRALE;0;;;;20,710;20,710;11,230;11,230
16134;PREPARATION;PREPARATION MAGISTRALE IP4241;0;;;;20,710;20,710;11,230;11,230
16135;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
16136;PREPARATION;PM67063 PREPARATION MAGISTRALE;0;;;;21,450;21,450;11,544;11,544
16137;PREPARATION;PREPARATION MAGISTRALE IP4243;0;;;;21,450;21,450;11,544;11,544
16138;PREPARATION;PM67064 PREPARATION MAGISTRALE;0;;;;17,770;17,770;9,130;9,130
16139;PREPARATION;PREPARATION MAGISTRALE IP4244;0;;;;17,770;17,770;9,130;9,130
1614;PARAPHARMACIE;VEET CREME EPILA.ROSE;0;;;;8,690;10,254;6,437;7,596
16140;ACCESSOIRE;FARLIN ASPIRATEUR NASAL;1;;;;7,425;8,762;4,950;5,841
16141;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
16142;PARAPHARMACIE;YOTUEL DENTIFRICE PHARMA B5;0;;;;20,250;23,895;15,000;17,700
16143;TOILETTE;YOUTUEL BAIN DE BOUCHE WHITENING;0;;;;15,300;18,054;10,200;12,036
16144;PARAPHARMACIE;AIR-LIFT SPRAY;0;;;;8,400;9,912;5,600;6,608
16145;PARAPHARMACIE;YOTUEL STICK TOOTH WHITENING;0;;;;41,550;49,029;27,700;32,686
16146;PARAPHARMACIE;YOTUEL STYLO TOOTH WHITENING;0;;;;42,300;49,914;28,200;33,276
16147;PARAPHARMACIE;CURAPROX DENTIFRICE ENZYCAL ZERO;0;;;;14,700;17,346;9,800;11,564
16148;PARAPHARMACIE;CURASEPT BB ADS 205;0;;;;23,550;27,789;15,700;18,526
16149;PARAPHARMACIE;CURASEPT BB ADS 212;0;;;;23,550;27,789;15,700;18,526
1615;PRODUITS CHIMIQUES;H.ESS CYPRES 50 CC;0;;;;57,000;67,260;34,000;40,120
16150;PARAPHARMACIE;CURASEPT DENTIFRICE ADS 705;0;;;;23,550;27,789;15,700;18,526
16151;PARAPHARMACIE;CURASEPT DENTIFRICE ADS 720;0;;;;23,550;27,789;15,700;18,526
16152;PARAPHARMACIE;CURAPROX BROSSE CS 1009;0;;;;8,400;9,912;5,600;6,608
16153;PARAPHARMACIE;CURAPROX BROSSE MEGA SOFT;0;;;;11,250;13,275;7,500;8,850
16154;PARAPHARMACIE;CURAPROX BROSSE POUR PROTHESE BDC 150;0;;;;20,250;23,895;13,500;15,930
16155;PARAPHARMACIE;YOTUEL KIT DE BLANCHIMENT 7 HOURS;0;;;;69,000;81,420;46,000;54,280
16156;PARAPHARMACIE;DORMEL BT/20CP;0;;;;14,546;17,164;9,697;11,442
16157;PARAPHARMACIE;FEMINEX MENO BT/40;0;;;;41,949;49,500;27,966;32,999
16158;PARAPHARMACIE;PURESSENTIEL SPRAY ASSAINISSANT AERIEN;0;;;;41,378;48,826;27,869;32,885
16159;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
1616;ACCESSOIRE;STOP BRUIT B/2 LATEX;0;;;;4,521;5,335;3,014;3,556
16160;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
16161;PREPARATION;PM67068 PREPARATION MAGISTRALE;0;;;;34,217;34,217;19,604;19,604
16162;PREPARATION;PREPARATION MAGISTRALE IP4248;0;;;;34,217;34,217;19,604;19,604
16163;PARAPHARMACIE;NATURALIUM MENONAT FEMME +45;0;;;;16,424;19,380;10,949;12,919
16164;PREPARATION;PM67069 PREPARATION MAGISTRALE;0;;;;8,569;8,569;2,597;2,597
16165;PREPARATION;PREPARATION MAGISTRALE IP4249;0;;;;8,569;8,569;2,597;2,597
16166;PARAPHARMACIE;VICHY IDEALIA CR LUMIERE P/NM;0;;;;52,500;61,950;35,000;41,300
16167;PARAPHARMACIE;VICHY IDEALIA BB CREAM CLAIRE;0;;;;42,000;49,560;28,000;33,040
16168;PARAPHARMACIE;VICHY IDEALIA BB CREAM MEDIUM;0;;;;42,000;49,560;28,000;33,040
16169;MEDICAMENT;IBUCARE 600MG BT/20;0;IBUPROFENE;;;4,700;4,780;3,479;3,479
1617;MEDICAMENT;OROKEN 200 MG COMP B/8;5;CEFIXIME;;;17,055;17,135;12,961;12,961
16170;MEDICAMENT;IBUCARE 200MG BT/20;0;IBUPROFENE;;;2,100;2,100;1,512;1,512
16171;MEDICAMENT;IBUCARE 400MG BT/20;0;IBUPROFENE;;;3,500;3,580;2,591;2,591
16172;PREPARATION;PM67072 PREPARATION MAGISTRALE;0;;;;46,425;46,425;25,745;25,745
16173;PREPARATION;PREPARATION MAGISTRALE IP4250;0;;;;46,425;46,425;25,745;25,745
16174;PREPARATION;PM67073 PREPARATION MAGISTRALE;0;;;;7,452;7,452;3,757;3,757
16175;PREPARATION;PREPARATION MAGISTRALE IP4251;0;;;;7,452;7,452;3,757;3,757
16176;PARAPHARMACIE;URELYS 5 EMULSION;0;;;;19,068;22,500;12,712;15,000
16177;PARAPHARMACIE;INHALATEUR RHINOL;2;;;;1,650;1,650;1,100;1,100
16178;MEDICAMENT;ONBREZ BREEZHALER 150MCG BT30GEL;0;INDACATEROL;;;78,975;78,975;60,010;60,010
16179;PREPARATION;PM67074 PREPARATION MAGISTRALE;0;;;;26,248;26,248;10,733;10,733
1618;MEDICAMENT;FLACON VERRE 15 ML;0;;;;,230;,230;,138;,138
16180;PREPARATION;PREPARATION MAGISTRALE IP4252;0;;;;26,248;26,248;10,733;10,733
16181;PARAPHARMACIE;VICHY IDEALIA CR P/S;1;;;;52,500;61,950;35,000;41,300
16182;PARAPHARMACIE;VICHY IDEALIA PRO CORRE DETACHE;1;;;;67,500;79,650;45,000;53,100
16183;PREPARATION;PM67075 PREPARATION MAGISTRALE;0;;;;75,748;75,748;44,786;44,786
16184;PREPARATION;PREPARATION MAGISTRALE IP4253;0;;;;75,748;75,748;44,786;44,786
16185;PARAPHARMACIE;SMART BEAUTY CLINICAL EYES;0;;;;24,381;28,770;16,254;19,179
16186;PARAPHARMACIE;SESKAVEL LOTION 200ML;1;;;;77,730;91,721;51,820;61,147
